,slab,eta,pH,dict_ads,R_CO(g),R_CH2O(g),R_CH3OH(l),R_CH4(g)
1549,Cu3Sn1,-0.2,2,"{'*CO': 0.9999999999881508, '*CHO': 3.670121589429521e-12, '*COH': 2.4011197271863307e-17, '*CH2O': 4.4150993109691444e-24, '*CHOH': 1.0943101505311954e-19, '*C': 3.3551850707198234e-19, '*CH3O': 1.4065121698691846e-22, '*CH2OH': 1.3092238550707314e-18, '*CH': 2.137224325213255e-22, '*O': 6.349440812439431e-26, '*CH3OH': 4.507859162258141e-22, '*CH2': 1.5532874488963773e-21, '*OH': 2.141115452656791e-16, '*CH3': 1.3970000174375348e-19, '*H2O': 4.354997722273797e-19, '*CH4': 2.6494918445698188e-28}",-0.00017112670082752857,2.7428530696240526e-11,1.0711525190416168e-11,9.396577544332941e-16
1550,Cu3Sn1,-0.2,3,"{'*CO': 0.999999999991456, '*CHO': 3.651242097611746e-13, '*COH': 2.3897328070534512e-18, '*CH2O': 1.3867060004714864e-25, '*CHOH': 5.832832045424333e-21, '*C': 3.620161022292435e-20, '*CH3O': 5.504365701179166e-24, '*CH2OH': 6.955872555067274e-20, '*CH': 1.6866614811062124e-23, '*O': 1.911640399426697e-26, '*CH3OH': 1.0908632569861083e-23, '*CH2': 1.1120897898701054e-22, '*OH': 6.421005778209587e-18, '*CH3': 1.0358917109979688e-20, '*H2O': 4.35499772228299e-19, '*CH4': 8.226713458906934e-30}",-0.0008608457026326732,8.61482504053665e-13,2.592097231949191e-13,2.9144674984263476e-17
1551,Cu3Sn1,-0.2,4,"{'*CO': 0.9999999999917849, '*CHO': 3.6321592369436e-14, '*COH': 2.3791362480323163e-19, '*CH2O': 4.2471713589344374e-27, '*CHOH': 2.4916093488086134e-22, '*C': 3.936883926726435e-21, '*CH3O': 2.1152336497941737e-25, '*CH2OH': 2.94468041792937e-21, '*CH': 1.3735863012340843e-24, '*O': 1.1251774343173817e-25, '*CH3OH': 2.053277638601587e-25, '*CH2': 8.173213667745594e-24, '*OH': 3.7602236927969484e-18, '*CH3': 7.858126670768029e-22, '*H2O': 4.354997722284288e-19, '*CH4': 2.5633344846885667e-31}",-0.00017112651617878782,2.6385288707165152e-14,4.878975663867393e-15,9.077547003261416e-19
1552,Cu3Sn1,-0.2,5,"{'*CO': 0.9999999999918173, '*CHO': 3.613159199647293e-15, '*COH': 2.369438337355736e-20, '*CH2O': 1.2685948680821354e-28, '*CHOH': 5.9131999364754644e-24, '*C': 4.3153643333978435e-22, '*CH3O': 8.020718860135445e-27, '*CH2OH': 6.885556107249905e-23, '*CH': 1.174953901011267e-25, '*O': 6.016959835450157e-26, '*CH3OH': 2.0837830860433173e-27, '*CH2': 6.065824586308478e-25, '*OH': 2.003380075131424e-19, '*CH3': 6.230425483586904e-23, '*H2O': 4.354997722284132e-19, '*CH4': 8.188353704553959e-33}",-0.0015505648539999584,7.881066954447772e-16,4.9514623714053737e-17,2.8994245067076226e-20
1553,Cu3Sn1,-0.2,6,"{'*CO': 0.9999999999918209, '*CHO': 3.5945255161754586e-16, '*COH': 2.360705271452036e-21, '*CH2O': 3.69566077628536e-30, '*CHOH': 7.76924340144094e-26, '*C': 4.7683998223585826e-23, '*CH3O': 2.667783051689731e-28, '*CH2OH': 8.861180423468708e-25, '*CH': 1.0955002516988524e-26, '*O': 5.980388704483611e-24, '*CH3OH': 1.1360839461456559e-29, '*CH2': 4.8705243293570924e-26, '*OH': 1.9837363834186915e-18, '*CH3': 5.392057785856574e-24, '*H2O': 4.354997722284081e-19, '*CH4': 2.8004985244929792e-34}",-0.000171126514352693,2.2959063410735478e-17,2.6995501344524336e-19,9.916167930511928e-22
1554,Cu3Sn1,-0.1,0,"{'*CO': 0.9999999999843214, '*CHO': 7.499132370944407e-12, '*COH': 4.905978194878348e-17, '*CH2O': 1.2826516401806102e-23, '*CHOH': 2.677062065281066e-19, '*C': 6.696246649163639e-19, '*CH3O': 3.8224467590026055e-22, '*CH2OH': 3.2022834440546478e-18, '*CH': 4.738080990339741e-22, '*O': 9.041280973775805e-26, '*CH3OH': 1.3997530936055489e-21, '*CH2': 3.5491731115783554e-21, '*OH': 6.222287130903418e-16, '*CH3': 3.1526172467508647e-19, '*H2O': 4.3549977222709975e-19, '*CH4': 7.798406450209703e-28}",-0.00017112689540255133,7.968393779471883e-11,3.326077852664777e-11,2.7674534117302455e-15
1555,Cu3Sn1,-0.1,1,"{'*CO': 0.9999999999910751, '*CHO': 7.46086231742676e-13, '*COH': 4.882304513992855e-18, '*CH2O': 4.0601643126155065e-25, '*CHOH': 1.4621753108546154e-20, '*C': 7.207619528501206e-20, '*CH3O': 1.5044169031008425e-23, '*CH2OH': 1.7465194280926104e-19, '*CH': 3.686507782613715e-23, '*O': 2.8111143323869293e-26, '*CH3OH': 3.5032208733961905e-23, '*CH2': 2.5062723025843186e-22, '*OH': 1.9289874870197677e-17, '*CH3': 2.3101736762131658e-20, '*H2O': 4.354997722281196e-19, '*CH4': 2.4072167800495912e-29}",-0.0001711265522459371,2.522351902791276e-12,8.324314776102621e-13,8.529987581071786e-17
1556,Cu3Sn1,-0.1,2,"{'*CO': 0.9999999999917468, '*CHO': 7.421997785868356e-14, '*COH': 4.860160139407729e-19, '*CH2O': 1.2532544134121932e-26, '*CHOH': 6.916596469646357e-22, '*C': 7.819098940376328e-21, '*CH3O': 5.813800588184112e-25, '*CH2OH': 8.209566805931753e-21, '*CH': 2.9782989306096256e-24, '*O': 7.515957918647378e-27, '*CH3OH': 7.36989273658697e-25, '*CH2': 1.8305593577432795e-23, '*OH': 5.1340021156781005e-19, '*CH3': 1.743450458714883e-21, '*H2O': 4.354997722283912e-19, '*CH4': 7.506677828508877e-31}",-0.0008608456878462789,7.785765331047497e-14,1.7512257782932007e-14,2.658552879432701e-18
1557,Cu3Sn1,-0.1,3,"{'*CO': 0.9999999999918137, '*CHO': 7.383121269507218e-15, '*COH': 4.8397890597403735e-20, '*CH2O': 3.7725166961195377e-28, '*CHOH': 2.035633497205593e-23, '*C': 8.549747544845888e-22, '*CH3O': 2.2165652770695364e-26, '*CH2OH': 2.382770050451915e-22, '*CH': 2.492175873230637e-25, '*O': 1.5486400516657916e-26, '*CH3OH': 9.361899598441024e-27, '*CH2': 1.3176546824815655e-24, '*OH': 1.0532627416322285e-19, '*CH3': 1.3527023949244522e-22, '*H2O': 4.354997722284132e-19, '*CH4': 2.3606382526156198e-32}",-0.0008608456844569901,2.343652604699423e-15,2.224564250330621e-16,8.358958345208134e-20
1558,Cu3Sn1,-0.1,4,"{'*CO': 0.9999999999918204, '*CHO': 7.344814629542541e-16, '*COH': 4.821354717571404e-21, '*CH2O': 1.1075340490667551e-29, '*CHOH': 3.0894498191224753e-25, '*C': 9.423598641981136e-23, '*CH3O': 7.418376511040706e-28, '*CH2OH': 3.5486368310219566e-24, '*CH': 2.2682235433185422e-26, '*O': 1.435419148231658e-24, '*CH3OH': 5.951145958827773e-29, '*CH2': 1.04064624050512e-25, '*OH': 9.724411276002632e-19, '*CH3': 1.1427530539860798e-23, '*H2O': 4.354997722284077e-19, '*CH4': 7.92830971434036e-34}",-0.00017112651437400928,6.880486603435172e-17,1.4141047347604931e-18,2.8073063844034293e-21
1559,Cu3Sn1,-0.1,5,"{'*CO': 0.9999999999918212, '*CHO': 7.307642323886275e-17, '*COH': 4.804923409716247e-22, '*CH2O': 3.171437349119235e-31, '*CHOH': 3.3769695227686785e-27, '*C': 1.0473898229656509e-23, '*CH3O': 2.711933464488881e-29, '*CH2OH': 3.783048730203048e-26, '*CH': 2.0927053016336748e-27, '*O': 1.4401788221810855e-22, '*CH3OH': 2.6432261835588558e-31, '*CH2': 9.055526934979578e-27, '*OH': 9.723681844468436e-18, '*CH3': 1.0195806236789947e-24, '*H2O': 4.354997722284071e-19, '*CH4': 2.7583809995231733e-35}",0.0005185926554034381,1.9702357875711338e-18,6.2808048854337615e-21,9.767025671670031e-23
1560,Cu3Sn1,-0.1,6,"{'*CO': 0.9999999999918209, '*CHO': 7.272131436842125e-18, '*COH': 4.7904506716404614e-23, '*CH2O': 8.858656222317999e-33, '*CHOH': 3.4064750737583343e-29, '*C': 8.073340118548266e-24, '*CH3O': 3.4647116018442975e-29, '*CH2OH': 3.5215659825953824e-28, '*CH': 6.361373483519477e-28, '*O': 5.0494771561542717e-20, '*CH3OH': 1.0531216824825859e-33, '*CH2': 7.999414744274788e-28, '*OH': 3.399685783121005e-16, '*CH3': 9.19866989995159e-26, '*H2O': 4.354997722271346e-19, '*CH4': 9.521147543344528e-37}",-0.000171126514352693,5.503385247023031e-20,2.5024161191484226e-23,3.371306741942094e-24
1561,Cu3Sn1,-0.0,0,"{'*CO': 0.9999999999916698, '*CHO': 1.5166156956973594e-13, '*COH': 9.92878921890999e-19, '*CH2O': 3.6892085720469594e-26, '*CHOH': 1.8344480760268784e-21, '*C': 1.554138972938714e-20, '*CH3O': 1.5951676070930073e-24, '*CH2OH': 2.181647105370643e-20, '*CH': 6.473836904286283e-24, '*O': -7.7807420588630375e-25, '*CH3OH': 2.5201606123516783e-24, '*CH2': 4.1077679226263177e-23, '*OH': -1.082870923797533e-16, '*CH3': 3.874266862772265e-21, '*H2O': 4.354997722282809e-19, '*CH4': 2.1977397208096266e-30}",0.0005185926477153657,2.2918979491995144e-13,5.988377833343187e-14,7.784352058326191e-18
1562,Cu3Sn1,-0.0,1,"{'*CO': 0.9999999999918063, '*CHO': 1.5086725371403207e-14, '*COH': 9.886066151984648e-20, '*CH2O': 1.1191737525114011e-27, '*CHOH': 6.536114704032439e-23, '*C': 1.6952051508335773e-21, '*CH3O': 6.086275791586772e-26, '*CH2OH': 7.686426974471605e-22, '*CH': 5.335493092675512e-25, '*O': -8.502652405435799e-24, '*CH3OH': 3.911725208330291e-26, '*CH2': 2.9147749469123747e-24, '*OH': -1.1810328515437437e-16, '*CH3': 2.965243766471349e-22, '*H2O': 4.354997722284412e-19, '*CH4': 6.858538923580537e-32}",0.0005185926546502628,6.952797539325882e-15,9.29499826831911e-16,2.428664412156416e-19
1563,Cu3Sn1,-0.0,2,"{'*CO': 0.9999999999918195, '*CHO': 1.5008090872852464e-15, '*COH': 9.847210637355288e-21, '*CH2O': 3.3111889148963987e-29, '*CHOH': 1.1928986211876945e-24, '*C': 1.8638229856839918e-22, '*CH3O': 2.0593561054623255e-27, '*CH2OH': 1.3791114225365705e-23, '*CH': 4.721422165106285e-26, '*O': 3.446975065249276e-25, '*CH3OH': 3.0182239247072223e-28, '*CH2': 2.2353129370181947e-25, '*OH': 4.7695137770931225e-19, '*CH3': 2.433931556276505e-23, '*H2O': 4.354997722284092e-19, '*CH4': 2.2515359822574446e-33}",-0.0008608456841514567,2.0570555812333787e-16,7.171870379291768e-18,7.972410126205875e-21
1564,Cu3Sn1,-0.0,3,"{'*CO': 0.999999999991821, '*CHO': 1.4931420076101622e-16, '*COH': 9.81242263976399e-22, '*CH2O': 9.555013468753046e-31, '*CHOH': 1.38779024236261e-26, '*C': 2.1155628304388045e-23, '*CH3O': 8.4418252576865e-29, '*CH2OH': 1.5678627768142208e-25, '*CH': 4.301468882060152e-27, '*O': 6.340827366038543e-22, '*CH3OH': 1.4403489243994396e-30, '*CH2': 1.9306983523228073e-26, '*OH': 8.742561710428935e-17, '*CH3': 2.150036407165324e-24, '*H2O': 4.354997722284165e-19, '*CH4': 7.802167217594418e-35}",-0.00017112651434558757,5.935992868372337e-18,3.422541217761748e-20,2.762634643550789e-22
1565,Cu3Sn1,-0.0,4,"{'*CO': 0.9999999999918211, '*CHO': 1.48578165917993e-17, '*COH': 9.781683819482111e-23, '*CH2O': 2.6895470015268e-32, '*CHOH': 1.4180387026425305e-28, '*C': 5.498109231429638e-24, '*CH3O': 2.377077677491532e-29, '*CH2OH': 1.5576493244129059e-27, '*CH': 7.170304108053209e-28, '*O': 1.6810643526006907e-20, '*CH3OH': 5.855719512332026e-33, '*CH2': 2.410712303376239e-27, '*OH': 2.310877504128038e-16, '*CH3': 1.937054246291643e-25, '*H2O': 4.354997722278742e-19, '*CH4': 2.7047113660419547e-36}",0.0005185926554034381,1.670864397253307e-19,1.391429607861474e-22,9.576994143091666e-24
1566,Cu3Sn1,-0.0,5,"{'*CO': 0.9999999999918207, '*CHO': 1.4788276428361104e-18, '*COH': 9.754736956608793e-24, '*CH2O': 7.385269176540969e-34, '*CHOH': 1.4121470720775913e-30, '*C': 2.1283191923514934e-23, '*CH3O': 2.499612829094484e-29, '*CH2OH': 1.315991565513643e-29, '*CH': 9.643026226188388e-28, '*O': 4.582378703765388e-19, '*CH3OH': 2.3620946508394793e-35, '*CH2': -3.573988038864948e-27, '*OH': 6.284092174707719e-16, '*CH3': 1.752683815880343e-26, '*H2O': 4.354997722217482e-19, '*CH4': 9.228642210729891e-38}",0.0005185926553750164,4.588052681068416e-21,5.6127832400912705e-25,3.2677543841929286e-25
1567,Cu3Sn1,-0.0,6,"{'*CO': 0.9999999999918163, '*CHO': 1.4723638839058261e-19, '*COH': 9.731081129236767e-25, '*CH2O': 1.9784302122402284e-35, '*CHOH': 1.397256546285528e-32, '*C': 4.270922688448564e-22, '*CH3O': 3.2476298504064695e-28, '*CH2OH': -1.715738126397381e-30, '*CH': 4.8203653988834304e-30, '*O': 3.579741714493093e-17, '*CH3OH': 2.6665330173517664e-36, '*CH2': 3.9650323176993275e-26, '*OH': 4.9004289789802285e-15, '*CH3': 1.6037877342138763e-27, '*H2O': 4.354997721597979e-19, '*CH4': 3.091998067804604e-39}",-0.00017112651458006667,1.2290875014290252e-22,6.336186326666842e-26,1.096037434983828e-26
1568,Ga1Cu3,-1.5,0,"{'*CO': 0.9999643269654845, '*CHO': 3.936270761578545e-08, '*COH': 4.501833552433414e-07, '*CH2O': 2.9278572459761433e-10, '*CHOH': 3.092332003457341e-09, '*C': 1.448895862072576e-06, '*CH3O': 2.310305899055159e-09, '*CH2OH': 6.250648813563685e-10, '*CH': 6.116287477870694e-07, '*O': 2.1451594966994074e-12, '*CH3OH': 8.745190045384093e-10, '*CH2': 1.946611360324849e-07, '*OH': 1.6840880955578833e-10, '*CH3': 3.243730408565614e-05, '*H2O': 5.0970883269846235e-12, '*CH4': 3.6304202599465267e-07}",-749128.8963720022,892.8299338615025,53.09352028778381,748182.9729851946
1569,Ga1Cu3,-1.5,1,"{'*CO': 0.9999789427020718, '*CHO': 2.370312180403797e-08, '*COH': 2.227132384512633e-07, '*CH2O': 1.209006642655382e-10, '*CHOH': 1.3023975581371041e-09, '*C': 7.863953049158548e-07, '*CH3O': 1.1547384006152265e-09, '*CH2OH': 2.2980829293904826e-10, '*CH': 3.1241962894612496e-07, '*O': 7.492000880212185e-13, '*CH3OH': 3.353294515292488e-10, '*CH2': 8.619599378214431e-08, '*OH': 6.693823597430217e-11, '*CH3': 1.9433077677286026e-05, '*H2O': 1.3658835494756647e-12, '*CH4': 1.4230939813575187e-07}",-293666.49578660866,368.67826198959335,20.358415249371102,293277.45896420465
1570,Ga1Cu3,-1.5,2,"{'*CO': 0.9999876629843001, '*CHO': 1.4398727907627012e-08, '*COH': 1.0963051865027409e-07, '*CH2O': 4.8665173959397986e-11, '*CHOH': 5.519116610701084e-10, '*C': 4.247364991967306e-07, '*CH3O': 5.664568455841457e-10, '*CH2OH': 8.425902297765735e-11, '*CH': 1.5905024545128142e-07, '*O': 2.5851381106521823e-13, '*CH3OH': 1.27796257712034e-10, '*CH2': 3.7835490408627625e-08, '*OH': 2.67472961070986e-11, '*CH3': 1.1517738998290384e-05, '*H2O': 3.598268138261538e-13, '*CH4': 5.4210129339147716e-08}",-111873.7786955393,148.40110154701802,7.758725843949017,111717.61886656629
1571,Ga1Cu3,-1.5,3,"{'*CO': 0.9999921072558249, '*CHO': 8.828093704371937e-09, '*COH': 5.9271866761181354e-08, '*CH2O': 1.9075744749980055e-11, '*CHOH': 2.378157625752907e-10, '*C': 2.519038030274466e-07, '*CH3O': 2.72413621664429e-10, '*CH2OH': 3.115332346419095e-11, '*CH': 8.892670977947434e-08, '*O': 8.817316005403392e-14, '*CH3OH': 4.876512987128434e-11, '*CH2': 1.8150640217034778e-08, '*OH': 1.0780850621888028e-11, '*CH3': 7.435610742291948e-06, '*H2O': 9.413850601341926e-14, '*CH4': 2.2092942812631216e-08}",-45590.50497092253,58.17017187873637,2.9606130898482177,45529.37452804332
1572,Ga1Cu3,-1.5,4,"{'*CO': 0.9999954443554679, '*CHO': 5.46549976747418e-09, '*COH': 2.9006147338803986e-08, '*CH2O': 7.280955569438468e-12, '*CHOH': 1.0138502916565864e-10, '*C': 1.3516188326497647e-07, '*CH3O': 1.2840718091265244e-10, '*CH2OH': 1.1321644752391784e-11, '*CH': 4.5133790676239426e-08, '*O': 2.976522076131465e-14, '*CH3OH': 1.8225160961078192e-11, '*CH2': 7.873527100975262e-09, '*OH': 4.317981660204613e-12, '*CH3': 4.322125099805671e-06, '*H2O': 2.3940096321202674e-14, '*CH4': 7.962048387589546e-09}",-16431.52212771759,22.202773336863892,1.1064801887820281,16408.21303978679
1573,Ga1Cu3,-1.5,5,"{'*CO': 0.9999973951662781, '*CHO': 3.4180602791260672e-09, '*COH': 1.4146629254045376e-08, '*CH2O': 2.7082199706510344e-12, '*CHOH': 4.337552661939255e-11, '*C': 7.222135406233474e-08, '*CH3O': 5.93671126028532e-11, '*CH2OH': 4.103482321500457e-12, '*CH': 2.2859625859776244e-08, '*O': 9.96460465985052e-15, '*CH3OH': 6.734700603409731e-12, '*CH2': 3.3964639357993124e-09, '*OH': 1.7288760068504155e-12, '*CH3': 2.484959752794485e-06, '*H2O': 5.992744352725643e-15, '*CH4': 2.787221705758035e-09}",-5752.567108857668,8.258530570784753,0.40887500587596415,5743.899959176241
1574,Ga1Cu3,-1.5,6,"{'*CO': 0.999998524972181, '*CHO': 2.1600252988119716e-09, '*COH': 6.879416047931994e-09, '*CH2O': 9.830931026409104e-13, '*CHOH': 1.860971014203092e-11, '*C': 3.84403112546971e-08, '*CH3O': 2.695755689259456e-11, '*CH2OH': 1.4833313138169546e-12, '*CH': 1.155898149652184e-08, '*O': 3.3163750663589645e-15, '*CH3OH': 2.4530192219411834e-12, '*CH2': 1.4584074913185978e-09, '*OH': 6.908925735849763e-13, '*CH3': 1.4132162578565808e-06, '*H2O': 1.4801763091480223e-15, '*CH4': 9.47740640032473e-10}",-1956.2451981999427,2.9978748144804026,0.14892692457289838,1953.0982240333965
1575,Ga1Cu3,-1.4,0,"{'*CO': 0.9999854295171431, '*CHO': 1.6785614197845458e-08, '*COH': 1.366019345399701e-07, '*CH2O': 6.468661052039232e-11, '*CHOH': 7.19569331536177e-10, '*C': 5.1424740930582e-07, '*CH3O': 7.077063539236726e-10, '*CH2OH': 1.1499465544546018e-10, '*CH': 1.9609316908716007e-07, '*O': 3.5985845557452555e-13, '*CH3OH': 1.7241403078528385e-10, '*CH2': 4.886478150085688e-08, '*OH': 3.5518741228481645e-11, '*CH3': 1.355840307315965e-05, '*H2O': 5.448831552911542e-13, '*CH4': 7.331613299629427e-08}",-151299.84591588803,197.25737063178263,10.467545923977687,151092.1209012447
1576,Ga1Cu3,-1.4,1,"{'*CO': 0.9999910743037359, '*CHO': 1.0261520615745408e-08, '*COH': 7.055865534696244e-08, '*CH2O': 2.556637480849685e-11, '*CHOH': 3.0803202499965573e-10, '*C': 2.9141179429725794e-07, '*CH3O': 3.424621319986015e-10, '*CH2OH': 4.2345304203648e-11, '*CH': 1.0477718670645794e-07, '*O': 1.2316848624401104e-13, '*CH3OH': 6.569926015401612e-11, '*CH2': 2.2435297904654965e-08, '*OH': 1.427139019457625e-11, '*CH3': 8.38709874778027e-06, '*H2O': 1.425860683217855e-13, '*CH4': 2.8790216115992345e-08}",-59413.26272643217,77.96290191647759,3.988712633776088,59331.311183696685
1577,Ga1Cu3,-1.4,2,"{'*CO': 0.9999945938639464, '*CHO': 6.333572857865467e-09, '*COH': 3.620438640722428e-08, '*CH2O': 9.838607774316511e-12, '*CHOH': 1.3196065023470754e-10, '*C': 1.639746008679155e-07, '*CH3O': 1.6242462152435177e-10, '*CH2OH': 1.5493611374932476e-11, '*CH': 5.569402896290138e-08, '*O': 4.170428503867402e-14, '*CH3OH': 2.474583245714432e-11, '*CH2': 1.0203879720419138e-08, '*OH': 5.7320271758331015e-12, '*CH3': 5.118780380463265e-06, '*H2O': 3.664569773533663e-14, '*CH4': 1.0955176609414794e-08}",-22607.98833325461,30.002157859659018,1.5023611274119386,22576.483621720345
1578,Ga1Cu3,-1.4,3,"{'*CO': 0.9999968997346301, '*CHO': 3.9484249140311825e-09, '*COH': 1.767493137052501e-08, '*CH2O': 3.688455650657228e-12, '*CHOH': 5.6399924977240154e-11, '*C': 8.772725404129591e-08, '*CH3O': 7.553694436462552e-11, '*CH2OH': 5.620278526973558e-12, '*CH': 2.8225039975506112e-08, '*O': 1.3994135936539165e-14, '*CH3OH': 9.178941202533456e-12, '*CH2': 4.408856394094938e-09, '*OH': 2.295687854496727e-12, '*CH3': 2.9529722684160208e-06, '*H2O': 9.216398960817286e-15, '*CH4': 3.869687819098368e-09}",-7986.454387547554,11.247691871430167,0.5572689654861359,7974.6491580829015
1579,Ga1Cu3,-1.4,4,"{'*CO': 0.9999982391078892, '*CHO': 2.4870624218924887e-09, '*COH': 8.602537170528943e-09, '*CH2O': 1.3488200670603872e-12, '*CHOH': 2.41779973380374e-11, '*C': 4.6748470691791515e-08, '*CH3O': 3.4485923183570527e-11, '*CH2OH': 2.03328218699659e-12, '*CH': 1.4278689125599248e-08, '*O': 4.664611116156462e-15, '*CH3OH': 3.3596403879522705e-12, '*CH2': 1.8956462911577505e-09, '*OH': 9.18100568835155e-13, '*CH3': 1.6850439302578805e-06, '*H2O': 2.2850817130448056e-15, '*CH4': 1.3277140612304992e-09}",-2740.4634821737122,4.113134043402079,0.20396942110086233,2736.1464854013243
1580,Ga1Cu3,-1.4,5,"{'*CO': 0.9999990096264031, '*CHO': 1.5833024909741752e-09, '*COH': 4.176032228073772e-09, '*CH2O': 4.819581163242046e-13, '*CHOH': 1.0390657250915413e-11, '*C': 2.481895954485957e-08, '*CH3O': 1.5481165896112e-11, '*CH2OH': 7.337008591846245e-13, '*CH': 7.213440470841342e-09, '*O': 1.548610215118307e-15, '*CH3OH': 1.2084544413462393e-12, '*CH2': 8.117902404851981e-10, '*OH': 3.660693088423656e-13, '*CH3': 9.511512804971283e-07, '*H2O': 5.604192402246403e-16, '*CH4': 4.424909515774528e-10}",-913.424987417181,1.4696981340642186,0.07336730255775821,911.8818844287256
1581,Ga1Cu3,-1.4,6,"{'*CO': 0.9999994485021116, '*CHO': 1.0189698540073201e-09, '*COH': 2.0227546767252367e-09, '*CH2O': 1.685883905575157e-13, '*CHOH': 4.475482595686874e-12, '*C': 1.3130454656426145e-08, '*CH3O': 6.8457591422620966e-12, '*CH2OH': 2.641364010511855e-13, '*CH': 3.6404386464522623e-09, '*O': 5.134453748189034e-16, '*CH3OH': 4.245766889348688e-13, '*CH2': 3.465222535204089e-10, '*OH': 1.4528579391998822e-13, '*CH3': 5.311349697971969e-07, '*H2O': 1.3669965151308067e-16, '*CH4': 1.4324508977319035e-10}",-295.73801696283965,0.5140987040886296,0.0257767652054421,295.1980782206262
1582,Ga1Cu3,-1.3,0,"{'*CO': 0.9999935903273955, '*CHO': 7.346555697590275e-09, '*COH': 4.517351404268525e-08, '*CH2O': 1.3261356916090304e-11, '*CHOH': 1.7181986749060727e-10, '*C': 1.9884829858732447e-07, '*CH3O': 2.0506616455586628e-10, '*CH2OH': 2.119751658374435e-11, '*CH': 6.871051474612946e-08, '*O': 5.838146041643619e-14, '*CH3OH': 3.356566430793637e-11, '*CH2': 1.3216501236495548e-08, '*OH': 7.609269287610062e-12, '*CH3': 6.055899290465651e-06, '*H2O': 5.6006490198108577e-14, '*CH4': 1.5031546298583276e-08}",-31019.599863960873,40.4395960034561,2.037827959893225,30977.12255840028
1583,Ga1Cu3,-1.3,1,"{'*CO': 0.9999963134780553, '*CHO': 4.565606818571182e-09, '*COH': 2.2076762604961757e-08, '*CH2O': 5.0115043285857365e-12, '*CHOH': 7.335618752349058e-11, '*C': 1.0652171324023313e-07, '*CH3O': 9.59405046759625e-11, '*CH2OH': 7.695749508296326e-12, '*CH': 3.484384842833912e-08, '*O': 1.964054137880013e-14, '*CH3OH': 1.2494409472527532e-11, '*CH2': 5.720329584015467e-09, '*OH': 3.0479051185615728e-12, '*CH3': 3.505458097546659e-06, '*H2O': 1.4154624904619982e-14, '*CH4': 5.357590439330081e-09}",-11056.966881152504,15.282237835834346,0.7585566229788927,11040.926196952672
1584,Ga1Cu3,-1.3,2,"{'*CO': 0.9999978998232715, '*CHO': 2.8665341902277434e-09, '*COH': 1.0754573893298174e-08, '*CH2O': 1.8464981881333506e-12, '*CHOH': 3.14198276695162e-11, '*C': 5.683200652653994e-08, '*CH3O': 4.40454206977443e-11, '*CH2OH': 2.7864385622722038e-12, '*CH': 1.7635985129719478e-08, '*O': 6.558432804527675e-15, '*CH3OH': 4.593734431661132e-12, '*CH2': 2.463024352214859e-09, '*OH': 1.219678210547e-12, '*CH3': 2.0070669845905513e-06, '*H2O': 3.523959230371945e-15, '*CH4': 1.854849534039097e-09}",-3828.376152289321,5.630769250967493,0.2788933470609091,3822.4666883802256
